LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,target_variable
210000,2,1,1,34,0,0,200239,195025,9510,7000,0
50000,1,1,2,29,0,0,27878,28908,1484,1498,0
140000,2,1,2,30,-1,-1,282,282,282,282,0
180000,2,1,2,42,-1,0,4314,5495,2500,50000,0
380000,1,3,1,44,-1,0,40352,41385,1523,1535,0
10000,2,2,2,22,0,0,7418,8080,1000,780,0
50000,1,3,1,45,0,0,45982,41372,1421,1500,0
50000,2,2,2,22,0,0,50186,49061,1994,1500,1
50000,2,1,2,25,-1,0,8540,9875,1479,2000,0
140000,2,2,1,37,0,0,10025,9787,2000,1000,0
110000,1,2,2,36,0,0,109345,111980,4400,4200,0
260000,1,2,1,63,-1,-1,3382,2403,2519,1201,0
50000,2,2,2,26,0,0,49722,49052,2200,1325,0
180000,2,1,2,30,3,2,1782,192,0,1291,0
150000,2,2,2,26,2,0,56956,58756,2716,2761,0
80000,2,1,1,39,0,0,36444,33840,3015,4012,0
210000,2,1,2,31,-2,-2,0,0,0,0,0
320000,1,1,1,44,-1,-1,7500,8500,8500,7500,0
100000,2,2,1,36,0,0,92688,94925,3000,2746,0
100000,2,1,1,35,0,0,52708,15075,9967,20195,0
50000,1,1,2,24,0,0,16277,14875,4006,6200,0
240000,1,3,1,43,-1,-1,2690,2500,2500,0,1
300000,2,1,2,33,1,-2,0,0,0,12351,0
200000,2,1,2,30,0,0,199229,132458,6101,3500,1
270000,2,1,1,31,0,0,86716,88329,6000,6005,0
150000,2,1,2,26,2,2,75373,76865,3300,3200,1
260000,2,2,2,29,-2,-2,-5,-5,0,9576,0
50000,2,2,2,24,0,0,26239,17824,1300,5869,0
130000,2,2,1,32,1,2,51559,50465,0,2500,1
80000,2,1,2,28,0,0,57776,7561,1200,1306,0
20000,1,1,2,32,0,0,11777,14851,3276,3000,0
410000,2,2,1,50,0,0,246659,248934,11000,10000,0
80000,1,2,1,36,2,2,77054,81697,6900,0,1
160000,2,3,1,58,-1,-1,2034,68942,68942,40194,0
500000,2,1,2,40,-2,-2,15929,18155,18222,0,0
20000,2,2,1,36,0,0,16320,18044,2000,1283,0
180000,2,4,1,34,-1,-1,6892,6892,6892,6892,0
200000,2,2,1,45,0,0,193641,121830,4543,5000,1
310000,1,3,1,44,0,0,238739,244629,10000,10000,0
160000,1,1,2,40,-1,-1,1430,0,0,715,0
170000,2,3,1,61,1,-2,0,0,0,0,0
500000,1,1,1,45,-1,-1,5307,6583,6616,5678,1
140000,2,1,2,28,1,-1,0,330,330,330,0
80000,2,3,1,48,0,0,44508,43709,1785,10000,0
420000,2,2,2,28,-1,0,27186,27759,5009,5006,0
90000,2,3,0,24,-2,-2,3700,20833,20108,4000,0
280000,2,1,2,31,-2,-2,326,326,326,0,0
20000,1,3,1,44,0,0,11007,15010,4525,1300,0
170000,2,2,1,31,0,0,63948,62090,5000,4000,0
30000,2,2,2,26,0,0,12479,10100,1233,1056,0
20000,1,3,2,26,0,0,16320,0,0,0,0
280000,2,1,1,49,-2,-2,4378,-324,2,322,1
30000,2,3,2,40,1,2,53720,52268,0,3000,0
170000,2,1,1,38,0,0,5556,0,0,0,0
290000,2,1,1,38,1,-1,0,7023,7023,5000,0
290000,2,1,2,24,1,-2,0,0,0,0,0
360000,2,2,2,33,-1,-1,5344,9852,9860,8537,0
190000,2,2,1,34,0,0,86730,93705,9310,0,0
90000,1,2,2,26,0,0,70182,-18,0,0,0
20000,1,3,2,48,1,2,16434,17452,1577,0,0
290000,2,2,1,42,0,0,154753,122241,7000,6000,0
460000,2,1,2,38,0,0,296815,283744,10279,10084,0
230000,2,1,2,26,-2,-1,-10,1732,2122,0,0
170000,1,2,1,37,-2,-2,326,326,326,326,0
180000,2,1,1,40,-1,0,4236,6614,3016,3000,0
20000,1,2,2,27,0,0,19331,18225,1209,19330,0
50000,1,2,1,25,0,0,48213,47750,1800,1700,0
200000,1,1,2,30,-2,-2,0,0,0,0,0
80000,2,3,1,53,-2,-2,0,0,0,0,0
380000,1,1,1,53,-1,0,4901,22010,22000,2300,0
500000,1,1,1,40,-1,-1,11640,12831,12836,11525,1
170000,1,2,1,49,2,2,26991,30090,4019,0,1
20000,2,1,2,23,0,0,14605,14532,2000,2000,0
320000,2,2,1,32,0,0,160832,164750,8000,8000,0
50000,2,1,2,23,0,0,48064,49362,2091,1310,1
400000,1,2,1,45,0,0,337135,373869,44000,0,0
320000,2,1,2,33,-1,-1,368,10038,10550,0,0
200000,1,1,2,28,0,0,220343,214375,7000,8016,0
20000,1,1,2,28,0,-1,7381,2769,3000,3010,1
230000,2,3,2,42,1,-2,0,0,0,324,1
130000,2,1,2,29,-1,-1,280,1954,2038,311,1
310000,1,1,2,28,0,0,272588,169978,9978,6699,1
50000,2,3,2,58,0,0,24885,26250,1772,1447,0
90000,1,3,2,45,0,0,86519,88925,4100,2500,0
260000,2,3,1,42,0,0,56437,57929,3000,3000,0
270000,1,1,2,36,0,0,78630,68921,10076,4018,0
210000,2,1,2,30,0,0,52771,64767,44767,10000,0
220000,2,2,2,52,0,0,127624,125718,6046,5600,0
80000,1,2,2,30,2,2,72183,81844,10895,0,1
50000,2,3,2,61,0,0,36205,38609,3000,5064,0
20000,2,2,1,39,0,0,45629,46661,2500,2400,0
20000,2,1,2,23,0,0,11967,5252,1031,650,0
100000,2,1,2,25,-1,0,16659,13585,10000,4000,0
320000,1,2,2,32,0,0,75122,70308,4000,3000,0
200000,2,2,2,31,1,-2,0,0,0,6372,0
80000,2,1,2,25,-1,-1,232,815,815,631,0
120000,2,2,1,34,2,2,64139,65430,2900,150,1
20000,1,2,2,43,0,0,19197,19997,1500,1500,0
200000,2,1,1,35,-1,-1,10118,2105,2106,486,0
140000,2,2,1,24,-1,-1,696,696,696,696,0
50000,1,2,1,52,2,0,27548,28578,1478,1560,1
60000,1,2,2,25,1,2,61514,61748,1800,0,0
50000,1,2,2,30,0,0,47110,48447,2401,1735,0
200000,2,2,2,33,0,0,189740,194328,6450,6600,0
20000,1,2,1,53,0,0,16039,19752,4000,0,1
200000,2,1,1,32,1,-2,0,0,0,0,0
350000,2,3,1,49,-2,-1,10658,8598,9004,0,0
50000,2,3,1,40,0,0,20831,21592,1400,1360,1
120000,1,2,1,44,-1,2,4936,2476,0,5696,1
150000,1,2,1,35,-1,-1,4030,592,593,2490,0
180000,2,2,1,48,-1,-1,11054,11272,11272,26703,0
120000,2,2,2,27,1,-2,0,0,0,0,1
130000,2,1,1,55,0,0,126205,128064,4998,5946,0
80000,2,2,1,41,-2,-2,7274,6280,6280,21115,0
390000,2,2,1,49,0,0,7383,5731,1066,1000,0
50000,2,1,2,27,1,2,21824,21187,0,3000,1
50000,1,2,2,31,1,2,25859,26937,1800,1500,0
320000,2,2,1,29,-1,-1,3196,7655,7655,205211,1
50000,2,2,3,48,2,0,18460,20942,2813,1289,1
200000,2,2,1,43,2,2,171647,167478,0,14500,0
30000,1,3,2,59,1,2,13486,12984,0,1528,1
290000,2,2,1,36,-2,-2,754,-98,0,0,0
50000,2,3,1,57,0,-1,3964,1690,1690,3780,0
50000,2,2,1,52,-1,-1,600,972,972,0,0
140000,1,3,1,45,2,2,134073,130521,0,10707,1
50000,1,2,1,43,0,0,15941,14154,1255,1210,1
80000,2,2,2,23,0,0,4125,10174,6174,3160,0
50000,2,1,2,31,0,0,30291,31498,2000,1534,0
280000,2,2,2,28,-2,-2,17795,4117,4125,1201,0
80000,2,2,1,53,0,0,37242,37634,2000,2000,0
60000,2,2,1,29,0,0,62325,59359,2864,1300,0
360000,2,1,2,26,-1,0,1374,12920,12534,0,0
520000,1,2,2,32,0,0,17718,12490,1222,1200,0
210000,2,2,1,43,1,-2,0,0,0,0,1
360000,1,1,2,26,0,-1,11910,1356,1500,5000,0
100000,1,1,2,27,0,0,99777,99479,4252,2620,0
50000,2,3,1,45,2,0,47639,35495,1271,1242,1
280000,2,2,1,31,0,0,127609,76057,6000,6000,0
120000,1,1,2,26,0,0,19544,24230,5000,4200,0
50000,1,1,2,29,2,2,45728,48772,3800,3000,1
360000,2,1,1,48,-2,-2,2119,-3,3,0,0
140000,2,2,1,35,-1,-1,4694,4340,4340,4332,1
130000,1,1,2,25,1,-2,0,0,0,0,0
240000,2,1,1,33,-2,-2,9187,4740,5005,5240,0
70000,2,3,2,40,0,0,60525,60932,14011,14494,0
80000,1,2,3,45,0,0,28219,29276,1816,1750,0
20000,2,5,3,35,0,0,17962,17858,1336,1211,0
180000,2,2,2,29,0,0,172271,179760,11600,9635,1
80000,1,2,2,25,0,0,63771,62642,2500,2500,0
300000,2,2,2,39,0,0,8386,341,341,341,0
70000,1,2,2,31,0,0,62737,40745,4030,2500,0
180000,2,1,1,30,1,-2,0,0,0,0,1
150000,1,2,1,33,0,0,87721,87396,7200,3000,0
30000,2,3,2,36,2,2,25437,26734,2000,0,1
180000,2,1,2,24,0,0,130780,121531,4700,4500,0
20000,1,2,2,31,5,4,21763,21145,0,549,0
30000,1,2,2,29,2,2,20501,25151,5000,0,0
500000,1,1,2,38,-2,-2,0,2326,2326,1164,1
290000,2,1,2,29,0,0,62029,46716,3000,2000,0
500000,2,2,1,47,0,0,182516,104838,5000,10000,0
150000,1,2,2,37,-1,0,69012,63265,2500,2500,0
200000,1,1,1,37,-1,2,446,123,0,123,1
50000,2,2,2,23,0,0,20821,11864,1190,2000,0
180000,2,1,1,47,1,-2,-12,-12,0,3312,1
150000,2,1,1,40,1,-1,-15,17671,17686,14517,0
210000,2,2,2,34,1,-1,0,1075,1075,229,1
30000,2,5,2,23,2,2,2826,2068,0,16952,0
360000,1,3,1,51,-1,-1,3019,2438,2444,1008,0
60000,2,2,1,38,1,2,22212,21568,0,3000,0
230000,2,2,2,25,-1,-1,2045,44711,44711,4000,0
260000,1,3,1,39,0,0,3518,0,0,2551,0
210000,2,2,2,34,-1,-1,8547,2987,2996,4584,0
200000,2,1,2,42,-1,-1,4359,3814,3841,4644,0
20000,1,2,1,37,0,0,16436,17584,1418,1000,0
30000,1,3,2,53,2,0,28033,28675,1788,1500,0
180000,2,1,2,32,2,2,73618,76990,4500,3000,1
50000,1,2,1,28,2,0,42435,44030,3000,2000,1
200000,1,3,1,43,0,0,146206,150404,5404,5854,0
140000,2,1,2,27,0,0,16437,18848,3000,3000,0
250000,2,1,2,42,-1,-1,4673,16014,17381,4063,0
200000,1,1,1,43,0,0,202225,-4359,1029,200000,0
80000,2,1,2,30,0,0,44999,45843,2100,2100,0
60000,2,3,1,48,0,0,62652,57562,2300,2200,0
360000,2,1,2,29,-1,2,780,390,0,390,0
50000,1,1,2,23,-1,-1,3063,3625,3625,0,1
240000,2,3,2,36,1,-2,-28,-28,0,0,0
330000,2,2,2,30,-1,-1,13204,12500,12500,865,1
50000,2,2,2,25,1,2,13750,15224,2000,0,1
110000,1,3,2,33,1,2,7128,1852,0,1000,1
30000,1,3,2,29,1,-2,0,0,0,0,1
20000,1,2,1,36,1,2,5566,6527,1200,0,1
20000,1,1,2,43,0,0,13361,18302,6020,141,1
160000,1,1,2,31,0,0,136809,77080,6000,5000,0
80000,1,2,2,24,0,0,79047,81120,3837,2800,0
180000,2,1,1,47,-1,-1,8059,11622,11680,16466,0
80000,1,2,2,27,-1,-1,390,390,390,390,0
150000,1,1,2,30,0,-1,4785,2087,2087,1212,0
130000,1,1,2,29,0,0,81907,83620,3034,3096,1
240000,1,3,2,32,-1,-1,4717,11980,11980,0,0
400000,2,1,2,28,-1,0,1416,1548,1052,22085,0
500000,1,2,2,32,-1,-1,10339,6405,6405,99,0
20000,1,1,2,22,0,0,18523,17889,3500,0,1
240000,1,1,2,35,-1,-1,446,2852,2852,0,0
110000,2,2,1,26,2,2,85814,91999,8500,2200,1
80000,2,2,2,26,0,0,56373,57301,2129,2014,0
50000,1,3,1,58,-2,-2,4025,5318,5318,4151,0
330000,1,1,1,37,-1,-1,8447,-1,0,177,0
200000,1,3,1,40,0,0,187431,192558,8124,8339,0
230000,2,5,1,32,-1,-1,11000,0,0,8100,0
140000,2,2,2,26,0,0,28282,148806,125000,6,1
360000,1,2,1,34,1,-2,-62,-31,0,0,0
70000,1,3,1,46,2,2,29258,31137,2352,2531,1
360000,2,2,1,40,1,-2,-242,-3748,649,10000,0
260000,2,1,2,27,1,-2,0,0,0,0,0
80000,2,3,3,29,-1,0,76121,70109,2456,2053,0
180000,2,2,2,48,-1,-1,10000,10000,10000,10000,0
190000,2,1,2,30,-1,-1,6544,18191,19699,18295,0
190000,1,1,1,50,2,2,69518,71443,3500,2600,1
260000,1,1,1,39,0,0,259394,264334,9876,10020,0
200000,1,2,2,27,0,0,233637,175918,7000,8100,1
340000,2,1,2,47,0,0,326065,339260,20070,12747,1
200000,2,2,1,47,-1,-1,528,13921,13921,1528,0
150000,2,1,1,36,-1,-1,13447,17877,17914,25349,0
100000,1,2,1,40,0,0,99958,76554,2975,2789,0
100000,2,2,1,45,0,0,87590,103301,17200,247,1
200000,2,5,2,34,-1,-1,13943,8943,8964,1662,0
230000,1,1,2,39,0,0,38395,39943,2500,2000,0
200000,1,1,1,40,-2,-2,-7,1765,1772,5099,0
140000,1,1,2,28,2,2,113780,115297,5800,3500,0
30000,1,2,2,24,0,0,26931,27791,1598,1599,0
100000,2,2,2,30,1,-2,0,0,0,0,0
50000,1,2,1,41,-1,-1,390,390,390,780,1
330000,2,1,1,41,-1,-1,4122,0,0,0,0
500000,2,1,1,36,2,0,197231,175599,8500,8341,1
500000,2,2,2,31,-2,-1,4543,8723,9001,10000,0
50000,2,2,2,28,0,0,47605,47553,2300,2000,0
50000,2,1,2,25,0,0,16762,19126,4029,4031,0
50000,2,2,1,42,0,0,47971,47627,2087,2100,0
20000,1,2,1,51,0,0,16849,18686,2116,800,0
70000,2,3,2,24,1,2,69346,70864,3200,13,0
60000,2,1,2,34,0,0,55447,48270,2178,1511,1
230000,1,1,2,36,0,0,218637,223208,10034,5600,0
60000,1,3,1,58,2,2,22658,22703,700,1546,0
330000,1,2,1,43,-1,-1,13200,9843,9863,15440,0
500000,2,1,1,35,-1,-1,2153,9869,9869,4065,0
30000,2,3,1,45,-2,-2,0,1930,1930,1930,0
160000,2,1,1,53,0,0,52607,53548,2834,3500,0
110000,1,2,2,40,0,0,109191,110937,5000,3814,0
50000,2,1,2,35,0,0,30716,29768,1600,4300,0
50000,2,2,1,43,-1,-1,560,1121,1121,195,0
20000,1,1,2,25,1,-2,0,0,0,0,1
50000,1,2,2,23,2,2,49365,48927,1200,50189,0
210000,1,1,2,28,1,-2,0,0,0,0,0
500000,2,2,1,30,-2,-2,344,5757,5757,1820,0
320000,1,3,1,50,0,0,29943,32751,4300,0,0
350000,2,1,2,32,0,-1,10830,2749,2749,3229,0
50000,1,3,2,27,0,0,45557,46763,2300,1803,0
50000,2,2,1,34,0,0,10745,8473,1200,1000,0
20000,2,2,1,33,2,0,18075,19075,1600,1601,1
80000,2,2,1,47,0,0,77714,79049,5000,3000,1
170000,1,1,2,35,0,0,169282,173226,10126,5667,0
50000,2,2,1,24,0,0,48928,32646,2000,3505,1
400000,1,3,2,49,0,0,36560,0,0,0,0
90000,2,2,2,48,2,2,87673,94448,9100,0,1
50000,1,2,2,22,2,2,50262,51040,2009,5,0
60000,2,1,2,24,0,0,57693,55760,2700,4800,0
50000,2,2,2,50,0,0,20800,0,0,0,0
250000,2,1,1,45,0,0,214000,90010,3188,3282,0
320000,2,3,2,53,-1,-1,3479,3479,3479,3479,1
260000,2,1,2,27,0,0,15178,23360,12007,8000,0
20000,1,2,2,24,0,0,19102,18054,1318,1290,0
50000,1,1,2,25,0,0,18595,18326,1310,1297,0
50000,1,2,1,35,1,2,29273,29504,1000,3000,0
50000,1,1,2,35,3,2,39437,38525,0,3000,0
150000,2,1,2,27,-1,-1,7310,4756,4756,1919,0
20000,2,2,2,21,1,3,21003,20260,39,0,1
190000,2,1,1,39,2,2,171462,163148,0,10000,1
250000,1,1,1,46,-1,2,5379,992,0,12738,0
380000,1,1,1,32,0,0,53369,73954,30307,5044,0
330000,2,2,2,28,0,0,255834,258822,9425,9000,0
50000,2,2,2,31,0,0,45861,47667,3687,5000,0
140000,2,1,2,31,0,0,41314,42377,1732,2278,0
20000,2,2,2,50,1,2,5065,4840,0,1500,1
70000,2,1,2,28,0,0,53690,54374,2208,1800,0
160000,2,1,2,31,0,0,160843,153543,6000,7225,0
240000,2,2,1,34,-2,-2,6170,0,0,0,0
300000,2,1,2,27,-2,-2,3102,1499,1506,319,0
70000,1,2,2,28,0,0,24510,25807,2000,1500,0
30000,2,2,1,28,0,0,11692,14505,3000,3000,1
390000,2,1,2,32,0,0,22008,23645,2000,2000,0
20000,2,2,2,40,0,0,6689,7723,1300,1294,0
330000,2,1,1,44,0,0,234447,202747,8903,7903,0
420000,2,1,2,29,-2,-2,4406,4595,4205,5000,0
200000,1,1,1,63,-1,-1,316,316,316,316,0
70000,1,2,2,29,0,0,61762,70242,9500,0,1
180000,2,2,1,40,0,0,20831,1537,1000,0,0
260000,2,3,3,55,0,0,185441,190942,10000,8000,0
80000,2,3,2,25,-1,-1,571,3948,3952,4695,0
250000,2,1,2,32,-1,-1,165,165,165,165,0
140000,1,1,2,29,0,0,137708,140804,5730,5200,0
40000,2,2,2,24,1,2,36890,36023,0,1989,1
50000,2,2,1,36,0,0,27433,12916,1161,1000,0
210000,2,2,1,37,0,0,162518,138078,8006,7009,0
180000,2,2,1,33,0,0,30781,31202,2000,1408,0
50000,1,2,2,45,0,0,46090,48343,3000,3000,0
320000,2,2,2,54,0,0,156238,156087,10000,10000,0
230000,1,1,1,41,-1,-1,9360,9650,9650,0,0
160000,2,2,1,40,-1,-1,671,671,671,671,0
110000,1,2,2,25,0,0,99353,90517,3500,3500,0
250000,2,3,1,39,0,0,18376,20070,2000,2000,0
20000,2,5,2,37,0,0,6725,7843,2000,3000,0
170000,2,1,2,28,0,0,12324,13467,1350,1158,0
140000,1,3,1,32,0,0,140456,125288,5200,5006,0
60000,2,2,1,42,0,0,56166,58022,2760,4941,1
20000,1,1,2,24,-1,-1,10283,0,0,750,1
80000,1,2,1,53,0,0,66484,59837,2731,2058,0
60000,1,3,2,34,2,0,58501,59225,2300,2578,0
210000,2,5,1,35,0,0,84018,23953,2000,0,0
320000,1,2,2,27,0,0,319069,323319,12661,11157,0
50000,2,3,1,55,0,0,37234,37942,1963,2025,0
10000,1,2,3,37,0,0,8634,3192,1000,676,0
50000,1,2,2,51,0,0,48726,49050,2100,1600,1
140000,2,2,1,33,0,0,133094,132777,5005,4603,0
50000,2,2,1,38,-1,-1,588,588,588,926,0
80000,1,2,1,36,2,2,600,600,0,0,1
300000,2,1,1,36,0,0,272899,254078,9251,10505,0
520000,2,1,2,33,0,0,485298,499489,22000,18300,1
200000,2,2,3,57,0,0,79761,79515,3500,3000,0
200000,2,2,1,35,1,-2,0,0,0,5825,0
60000,2,2,1,44,0,0,56970,58848,3000,2000,0
180000,2,2,1,42,0,0,102449,104807,5500,9500,0
120000,2,2,2,24,0,0,32317,33496,2000,2000,0
50000,1,2,1,47,0,0,49032,48764,2599,2556,0
20000,1,1,2,33,0,0,17593,38478,1472,1400,0
10000,1,2,2,27,0,0,16944,8261,2296,1139,1
520000,1,1,2,34,0,0,9568,8211,5014,5010,0
500000,2,1,1,33,-2,-2,125,-18088,4366,1684259,0
50000,1,2,2,24,0,0,50244,17987,1400,1301,0
200000,2,2,1,29,0,0,61518,66541,25138,2569,0
360000,2,1,2,36,1,-1,-8,2379,2387,0,0
400000,2,1,1,48,-1,-1,5880,18368,18368,591,0
90000,1,2,2,30,-1,-1,370,370,370,922,0
90000,2,2,2,29,-1,0,917,2917,2000,0,0
200000,2,1,2,29,0,0,61099,64160,4160,14593,0
150000,2,1,1,38,-1,-1,110,564,567,13504,1
350000,1,2,2,31,0,0,360347,357139,13100,10000,0
500000,1,2,1,31,0,0,378886,382234,15057,11035,0
160000,2,2,2,24,0,0,13038,158725,155000,5000,0
80000,1,1,2,35,0,0,52065,55205,5000,2606,0
130000,1,2,2,38,0,0,133400,0,0,0,0
100000,2,3,2,31,0,0,85030,49489,1820,2308,0
80000,1,2,1,46,0,0,30773,38879,10036,15,0
50000,2,2,2,24,0,0,18201,26525,14813,1000,0
80000,2,1,1,50,1,-2,0,0,0,0,0
200000,1,1,2,27,1,-2,0,0,0,0,0
330000,2,2,2,28,0,0,37637,38676,1500,2600,0
50000,2,1,2,26,2,0,10622,11642,1500,1500,1
80000,2,2,2,23,-1,-1,309,-77,0,0,1
270000,2,2,1,33,-1,-1,11489,8874,8874,3567,0
30000,2,3,1,60,0,0,11575,12351,1600,2000,0
500000,1,2,2,30,-1,-1,869,2496,2507,1933,0
60000,2,1,2,26,-1,-1,3437,16932,16960,0,0
20000,2,2,1,34,2,2,17151,16887,300,1000,0
180000,2,2,2,28,1,-2,0,0,0,0,0
30000,2,2,1,38,0,0,3656,0,0,0,0
200000,1,1,1,45,-1,-1,577,0,0,2470,0
320000,2,1,2,32,-2,-2,3916,2872,2886,4732,0
210000,2,3,1,28,0,0,37608,39001,2000,2000,0
200000,2,1,2,30,-1,-1,665,2618,2618,963,0
170000,1,2,2,41,-2,-2,6175,7404,7417,7862,0
50000,1,3,1,42,0,0,47838,49246,2180,2310,0
20000,2,2,3,52,0,0,8586,10041,1600,1000,0
20000,2,2,1,22,0,0,18475,18993,1400,1300,0
580000,2,1,1,31,0,0,484798,475282,19000,20036,0
80000,2,3,2,25,0,0,80012,78748,3010,2700,0
50000,2,1,1,38,0,0,19926,21658,4158,3500,1
30000,1,2,2,31,0,0,26788,28352,2001,1600,0
50000,2,2,1,31,0,0,45614,44187,2450,2100,1
20000,1,3,2,25,2,2,1650,1650,0,0,1
100000,2,2,1,41,2,0,71978,73715,3500,2800,0
80000,1,3,2,48,0,0,80002,80433,3500,3500,0
40000,2,3,1,48,2,2,780,0,0,390,0
80000,2,3,1,27,1,2,79108,78637,3200,0,0
10000,1,3,2,31,0,0,10119,10188,3000,0,0
200000,2,1,1,41,-1,-1,10529,1936,1940,25513,0
50000,2,2,0,28,1,2,51068,46027,0,3154,0
140000,2,3,2,23,0,0,100448,103990,5450,4200,0
340000,2,1,1,34,0,0,76786,57803,39749,15000,0
220000,1,1,2,28,2,0,205130,212060,9975,19254,1
80000,2,1,2,23,1,2,80461,78259,37,2122,1
20000,1,3,2,24,0,0,12188,12904,1220,1533,1
500000,1,1,1,36,-1,-1,25334,6834,6867,2929,0
100000,2,2,1,48,1,2,7828,7260,430,0,0
150000,1,2,1,39,1,-2,-7,4422,4429,367,0
360000,1,2,2,27,0,0,160317,163699,4700,4800,0
60000,2,2,1,37,0,0,57694,58656,2800,3000,0
500000,1,1,1,34,-1,-1,1895,1086,1086,740,0
270000,2,1,2,27,-1,-1,2016,1183,2000,2500,0
230000,2,2,2,30,0,0,74664,63540,3000,10000,0
160000,2,2,2,33,0,0,140225,140745,5211,5000,0
20000,1,1,2,26,0,0,14554,15273,1260,1600,0
230000,1,2,1,34,0,0,131887,133440,5005,5007,0
50000,2,3,2,23,0,0,33239,33199,6010,5008,0
500000,2,2,1,52,-1,-1,7593,8660,8677,0,0
80000,2,3,2,30,2,0,71165,72123,2700,5800,0
50000,1,3,3,55,0,0,45555,41372,1968,1843,1
20000,1,2,2,29,1,2,20832,20203,0,1289,0
200000,2,1,1,40,-2,-2,6549,9389,9421,14068,0
100000,2,2,1,44,0,0,39000,40123,1900,1900,0
390000,2,2,1,44,0,0,169658,173758,8000,8000,0
450000,1,2,1,44,-1,-1,3004,5938,5971,3712,0
10000,1,3,1,40,1,2,7229,6968,0,2035,1
270000,1,2,2,29,0,0,18465,20987,3022,1000,0
190000,1,1,2,33,0,0,137502,127014,6112,4202,0
30000,2,1,2,30,0,0,32751,33804,1600,2000,0
360000,2,1,2,28,-2,-2,23088,11628,12000,8598,0
50000,2,2,2,28,0,0,19969,27267,8000,3302,0
240000,2,1,1,41,-1,0,10839,16665,10000,3500,0
150000,1,2,2,26,0,0,144614,146446,6700,3764,0
150000,1,2,2,44,0,0,143650,0,0,0,0
20000,1,2,2,23,1,2,17682,18595,1500,1500,0
50000,1,1,2,24,-1,-1,390,0,0,672,1
40000,2,2,1,38,0,0,38491,36881,3000,2000,0
20000,1,1,2,25,1,2,16688,18427,2300,0,1
150000,2,1,2,29,1,-2,0,0,0,0,0
50000,2,2,1,48,-1,-1,1079,7179,7651,0,0
50000,2,3,1,44,1,-1,-42,26267,26309,26479,1
50000,1,2,2,23,-1,-1,2165,14796,15000,20300,1
50000,1,3,2,24,0,0,7198,8421,1500,1000,1
200000,2,1,2,35,0,0,75203,77949,4000,4000,0
200000,1,1,2,37,2,2,157131,166590,13500,6000,1
120000,2,3,1,38,0,0,117738,120127,5820,5670,0
90000,1,2,2,28,2,0,18978,20675,2000,3000,1
30000,2,1,2,24,-1,-1,784,390,390,7480,0
70000,1,1,2,29,-1,-1,2343,14336,15000,4000,0
490000,2,2,1,52,-1,-1,2779,22595,22595,762,0
50000,1,3,1,39,-1,-1,2522,0,13196,2866,0
320000,1,2,1,55,0,0,235477,216433,11000,8600,0
50000,2,1,2,27,1,2,12884,14382,2000,0,1
140000,2,1,2,25,-1,0,2229,15985,15980,0,1
500000,2,2,2,49,-1,-1,27891,8970,8982,385228,0
500000,1,1,1,58,-1,-1,7285,28390,28730,14587,0
50000,1,1,2,34,0,0,48559,47008,2573,2000,0
170000,1,3,1,31,0,0,3062,112762,112000,6000,0
130000,2,3,1,36,0,0,23997,26733,3440,941,1
150000,2,3,2,27,0,0,3081,7997,5000,1000,0
50000,2,1,2,25,0,0,43875,45052,2200,2000,0
410000,1,1,1,48,0,0,231152,238985,12000,10000,0
60000,2,5,2,33,0,0,52176,39107,2000,2000,0
150000,1,3,1,45,-1,0,29169,15000,1000,15000,0
260000,2,2,1,43,-2,-2,690,2500,2500,0,0
230000,1,1,1,40,-2,-2,0,0,0,0,0
50000,1,2,3,49,0,0,24282,23470,1500,1500,0
230000,2,1,2,23,-2,-2,61580,62272,2862,1462,0
280000,2,1,1,44,0,0,235635,197003,7665,6497,0
500000,1,2,2,67,-1,-1,4410,2662,2681,2547,0
30000,1,2,1,38,0,0,29723,30428,2000,2000,0
330000,2,2,1,31,0,0,298644,297005,13000,13000,0
180000,1,1,1,50,0,0,181624,182765,9021,6126,0
30000,1,2,2,47,3,2,29774,30797,1800,0,1
200000,1,1,2,36,-1,-1,1801,9483,9556,60025,0
80000,2,3,1,41,0,0,52456,20925,11500,3000,0
80000,1,2,2,25,0,0,31780,33261,2000,2000,1
100000,2,1,2,27,-1,-1,3904,398,400,931,0
300000,1,1,1,54,-2,-2,0,0,0,0,0
240000,2,1,1,58,1,-1,0,222,222,1900,1
50000,2,2,1,49,-1,-1,12515,9115,9115,1198,1
50000,2,3,1,50,0,0,35415,38940,6960,0,0
100000,1,2,1,42,0,0,17565,19700,3183,0,0
110000,1,3,2,40,0,0,84965,85007,3280,2913,0
180000,2,2,1,40,0,0,23820,22749,2005,2000,0
140000,2,2,2,26,0,0,140881,136889,8140,8000,0
80000,1,2,2,28,-1,0,77701,19577,2000,2800,0
90000,2,1,2,26,-1,-1,17018,3692,3692,5037,0
90000,1,3,1,45,2,0,37681,27664,1519,5035,1
240000,2,2,2,41,0,0,188983,190556,7106,12014,0
150000,1,1,1,41,1,-2,-200,-200,0,1800,0
240000,2,1,2,33,-1,0,153062,156122,7000,8000,0
80000,1,3,2,34,0,0,78562,56877,2100,2100,0
110000,2,2,1,42,2,2,28383,27653,0,2000,0
120000,2,2,2,39,0,0,22033,24067,2400,1000,0
360000,2,2,1,42,-2,-2,18186,7954,9548,11624,0
